Id,SalePrice
2735,146519.54156502825
2736,130130.09111752687
2737,116064.70957606449
2738,133392.6798581786
2739,155145.7831885193
2740,134130.56564591103
2741,165180.03304391098
2742,169193.26956608775
2743,164298.9982934175
2744,166090.4412631872
2745,143427.78492837888
2746,125854.86758207227
2747,158187.0856273414
2748,119124.58040032233
2749,135247.6224387812
2750,125562.99737960682
2751,129025.96800173563
2752,206197.43879212392
2753,151946.86689145747
2754,236761.09560067835
2755,146111.84196334868
2756,88494.2471425191
2757,79328.68732456747
2758,100268.54739616974
2759,169742.2436949336
2760,146863.65413269703
2761,141995.70382116432
2762,140018.1054699903
2763,187788.22283110232
2764,170516.03128865547
2765,273417.5322115489
2766,157528.29233268416
2767,45296.00303598866
2768,117048.7105118658
2769,132069.38976986497
2770,167512.63616530993
2771,111490.07885438367
2772,120313.1350295695
2773,190369.37196558085
2774,160847.17965088342
2775,149886.67779596825
2776,160543.429239952
2777,169819.797620686
2778,137285.84861309617
2779,144912.1177950811
2780,102303.49484835286
2781,90453.4743967962
2782,97986.13313446869
2783,93719.72155982186
2784,125673.39740308188
2785,140280.634049454
2786,63145.96633755183
2787,156442.19117861078
2788,70870.42862455547
2789,182985.55333902594
2790,98477.56944988924
2791,125324.53013045434
2792,91874.60281441198
2793,177891.7305656541
2794,86905.60861999891
2795,132427.4426272784
2796,83570.60278053861
2797,275782.3418374311
2798,113970.73279052903
2799,149821.56839491264
2800,59745.55573426117
2801,116508.66871366743
2802,152202.47183482046
2803,221765.75721658696
2804,127269.27778369258
2805,111926.36989971157
2806,76956.67096552858
2807,179551.0428026535
2808,160444.20791358873
2809,132211.2213051992
2810,116007.45302749868
2811,170771.18836359377
2812,159384.31669547455
2813,163298.4744856793
2814,162835.53266692348
2815,126255.29782101535
2816,249105.49981279927
2817,159726.94029953517
2818,137698.38625057624
2819,202414.33500274015
2820,144196.24254696677
2821,115476.41943792906
2822,187684.3383815356
2823,334620.4689764951
2824,191390.7156546181
2825,147562.34075390873
2826,141429.61165934405
2827,151954.16209950089
2828,246848.7710982638
2829,231511.6881136105
2830,246208.0434910867
2831,198211.7488039038
2832,270833.3518121247
2833,303577.19656172977
2834,235259.91570325824
2835,230614.96882777358
2836,211291.79223037767
2837,168177.09015711467
2838,140827.97331755236
2839,185488.2723953675
2840,201882.8696960092
2841,221872.37268517958
2842,245981.86653724662
2843,166702.79699389427
2844,176401.041978976
2845,123108.56136210705
2846,222060.78360001114
2847,198171.3025126157
2848,238224.01637931005
2849,216749.75742510706
2850,291671.26472290047
2851,238908.27398503036
2852,244261.8221519643
2853,249495.1637338961
2854,158509.15411838028
2855,224605.6313621984
2856,216029.12381049176
2857,209188.87159360736
2858,223503.71609548084
2859,98440.08053132915
2860,140117.62326589948
2861,129184.71038968558
2862,227608.09876303724
2863,162330.24999673362
2864,272820.60670561856
2865,141103.62808574014
2866,173316.32908593956
2867,97826.31365670753
2868,114920.25287465099
2869,105145.89072004613
2870,114143.5291230043
2871,68723.08997298381
2872,23841.84193119919
2873,87668.10802907613
2874,183903.9395568797
2875,119074.46987611102
2876,182836.51214609435
2877,142792.9628058744
2878,156227.09168807673
2879,150350.06017126678
2880,113611.78603801248
2881,132013.51375190634
2882,182116.67398158298
2883,203844.25182454917
2884,180330.95015073894
2885,172567.26958745997
2886,232250.77400474972
2887,108132.98427987518
2888,157443.28787732706
2889,39896.90616858471
2890,80129.58187020477
2891,155394.4713255267
2892,36219.53759924113
2893,85351.44346374902
2894,27861.031524220016
2895,310768.86359140906
2896,275918.538047998
2897,236641.63494763453
2898,153943.93691741885
2899,229982.3310825734
2900,154750.94016487827
2901,232526.0828506432
2902,227239.0694873368
2903,326063.1919880614
2904,359690.6171026302
2905,92229.68448524014
2906,197824.1992872844
2907,118214.47703995998
2908,112750.34639198822
2909,147401.3374942534
2910,76557.90203177067
2911,60776.624184772605
2912,155459.0213099504
2913,61811.040639505954
2914,67846.44199377648
2915,80172.58067538007
2916,65314.846307754284
2917,175976.6762085373
2918,132317.791417483
2919,250018.57227770588
